1996,ID,"Clinton, Bill",democrat,165443,491711,0.336
1996,IL,"Clinton, Bill",democrat,2341744,4311391,0.543
1996,IN,"Clinton, Bill",democrat,887424,2135431,0.416
1996,IA,"Clinton, Bill",democrat,620258,1234075,0.503
1996,KS,"Clinton, Bill",democrat,387659,1074300,0.361
1996,KY,"Clinton, Bill",democrat,636614,1388708,0.458
1996,LA,"Clinton, Bill",democrat,927837,1783959,0.52
1996,ME,"Clinton, Bill",democrat,312788,605897,0.516
1996,MD,"Clinton, Bill",democrat,966207,1780870,0.543
1996,MA,"Clinton, Bill",democrat,1571509,2556459,0.615
1996,MI,"Clinton, Bill",democrat,1989653,3848844,0.517
1996,MN,"Clinton, Bill",democrat,1120380,2192492,0.511
1996,MS,"Clinton, Bill",democrat,394022,893857,0.441
1996,MO,"Clinton, Bill",democrat,1025935,2158065,0.475
1996,MT,"Clinton, Bill",democrat,167922,407083,0.413
1996,NE,"Clinton, Bill",democrat,236761,677415,0.35
1996,NV,"Clinton, Bill",democrat,203974,464279,0.439
1996,NH,"Clinton, Bill",democrat,246166,496597,0.496
1996,NJ,"Clinton, Bill",democrat,1652361,3075860,0.537
1996,NM,"Clinton, Bill",democrat,273495,556074,0.492
1996,NY,"Clinton, Bill",democrat,3649630,6439129,0.567
1996,NC,"Clinton, Bill",democrat,1107849,2515807,0.44
1996,ND,"Clinton, Bill",democrat,106905,266411,0.401
1996,OH,"Clinton, Bill",democrat,2148222,4534434,0.474
1996,OK,"Clinton, Bill",democrat,488105,1206713,0.404
1996,OR,"Clinton, Bill",democrat,649641,1377760,0.472
1996,PA,"Clinton, Bill",democrat,2215819,4501307,0.492
1996,RI,"Clinton, Bill",democrat,233050,390247,0.597
1996,SC,"Clinton, Bill",democrat,506152,1150182,0.44
1996,SD,"Clinton, Bill",democrat,139333,323826,0.43
1996,TN,"Clinton, Bill",democrat,909146,1894105,0.48
1996,TX,"Clinton, Bill",democrat,2459683,5611644,0.438
1996,UT,"Clinton, Bill",democrat,221633,665629,0.333
1996,VT,"Clinton, Bill",democrat,137894,258449,0.534
1996,VA,"Clinton, Bill",democrat,1091060,2416642,0.451
1996,WA,"Clinton, Bill",democrat,1123323,2253837,0.498
1996,WV,"Clinton, Bill",democrat,327812,636459,0.515
1996,WI,"Clinton, Bill",democrat,1071971,2196169,0.488
1996,WY,"Clinton, Bill",democrat,77934,211571,0.368
2000,AL,"Gore, Al",democrat,692611,1666272,0.416
2000,AK,"Gore, Al",democrat,79004,285560,0.277
2000,AZ,"Gore, Al",democrat,685341,1532016,0.447
2000,AR,"Gore, Al",democrat,422768,921781,0.459
2000,CA,"Gore, Al",democrat,5861203,10965822,0.534
2000,CO,"Gore, Al",democrat,738227,1741368,0.424
2000,CT,"Gore, Al",democrat,816015,1459525,0.559
2000,DE,"Gore, Al",democrat,180068,327529,0.55
2000,DC,"Gore, Al",democrat,171923,201894,0.852
2000,FL,"Gore, Al",democrat,2912253,5963110,0.488
2000,GA,"Gore, Al",democrat,1116230,2583208,0.432
2000,HI,"Gore, Al",democrat,205286,367951,0.558
2000,ID,"Gore, Al",democrat,138637,501615,0.276
2000,IL,"Gore, Al",democrat,2589026,4742108,0.546
2000,IN,"Gore, Al",democrat,901980,2199302,0.41
2000,IA,"Gore, Al",democrat,638517,1353022,0.472
2000,KS,"Gore, Al",democrat,399276,1072216,0.372
2000,KY,"Gore, Al",democrat,638923,1544106,0.414
2000,LA,"Gore, Al",democrat,792344,1765656,0.449
2000,ME,"Gore, Al",democrat,319951,651817,0.491
2000,MD,"Gore, Al",democrat,1144008,2025212,0.565
2000,MA,"Gore, Al",democrat,1616487,2733964,0.591
2000,MI,"Gore, Al",democrat,2170418,4232501,0.513
2000,MS,"Gore, Al",democrat,404614,994184,0.407
2000,MO,"Gore, Al",democrat,1111138,2359892,0.471
2000,MT,"Gore, Al",democrat,137126,410986,0.334
2000,NE,"Gore, Al",democrat,231780,697019,0.333
2000,NV,"Gore, Al",democrat,279978,609426,0.459
2000,NH,"Gore, Al",democrat,266348,569081,0.468
2000,NJ,"Gore, Al",democrat,1788850,3187226,0.561
2000,NM,"Gore, Al",democrat,286783,598605,0.479
2000,NY,"Gore, Al",democrat,3942215,6960215,0.566
2000,NC,"Gore, Al",democrat,1257692,2914990,0.431
2000,ND,"Gore, Al",democrat,95284,288256,0.331
2000,OH,"Gore, Al",democrat,2183628,4701998,0.464
2000,OK,"Gore, Al",democrat,474276,1234229,0.384
2000,OR,"Gore, Al",democrat,720342,1533950,0.47
2000,PA,"Gore, Al",democrat,2485967,4912185,0.506
2000,RI,"Gore, Al",democrat,249508,409112,0.61
2000,SC,"Gore, Al",democrat,566037,1383902,0.409
2000,SD,"Gore, Al",democrat,118804,316269,0.376
2000,TN,"Gore, Al",democrat,981720,2076181,0.473
2000,TX,"Gore, Al",democrat,2433746,6407637,0.38
2000,UT,"Gore, Al",democrat,203053,770754,0.263
2000,VT,"Gore, Al",democrat,149022,294308,0.506
2000,VA,"Gore, Al",democrat,1217290,2739447,0.444
2000,WA,"Gore, Al",democrat,1247652,2487433,0.502
2000,WV,"Gore, Al",democrat,295497,648124,0.456
2000,WI,"Gore, Al",democrat,1242987,2598607,0.478
2000,WY,"Gore, Al",democrat,60481,213726,0.283
2004,AL,"Kerry, John",democrat,693933,1883415,0.368
2004,AK,"Kerry, John",democrat,111025,312598,0.355
2004,AZ,"Kerry, John",democrat,893524,2012585,0.444
2004,AR,"Kerry, John",democrat,469953,1054945,0.445
2004,CA,"Kerry, John",democrat,6745485,12421353,0.543
2004,CO,"Kerry, John",democrat,1001732,2129630,0.47
2004,CT,"Kerry, John",democrat,857488,1578769,0.543
2004,DE,"Kerry, John",democrat,200152,375190,0.533
2004,DC,"Kerry, John",democrat,202970,227586,0.892
2004,FL,"Kerry, John",democrat,3583544,7609810,0.471
2004,GA,"Kerry, John",democrat,1366149,3301875,0.414
2004,HI,"Kerry, John",democrat,231708,429013,0.54
2004,ID,"Kerry, John",democrat,181098,598376,0.303
2004,IL,"Kerry, John",democrat,2891550,5274322,0.548
2004,IN,"Kerry, John",democrat,969011,2468002,0.393
2004,IA,"Kerry, John",democrat,741898,1506908,0.492
2004,KS,"Kerry, John",democrat,434993,1187756,0.366
2004,KY,"Kerry, John",democrat,712733,1795882,0.397
2004,LA,"Kerry, John",democrat,820299,1943106,0.422
2004,ME,"Kerry, John",democrat,396842,740752,0.536
2004,MD,"Kerry, John",democrat,1334493,2384238,0.56
2004,MD,Other,democrat,7,2384238,0
2004,MA,"Kerry, John",democrat,1803800,2927455,0.616
2004,MI,"Kerry, John",democrat,2479183,4839252,0.512
2004,MS,"Kerry, John",democrat,457766,1139824,0.402
2004,MO,"Kerry, John",democrat,1259171,2731364,0.461
2004,MT,"Kerry, John",democrat,173710,450434,0.386
2004,NE,"Kerry, John",democrat,254328,778186,0.327
2004,NV,"Kerry, John",democrat,397190,829587,0.479
